(*iter)->filename  	  (*iter)->n  	  (*iter)->m  	(*iter)->opt_obj_given  	  (*iter)->opt_obj_real  	  opt_best_map.at((*iter)->filename)  	(*iter)->rand_seed  	  (*iter)->sol_info_vec.size()  	tct[0]  	  tct[1]  	  tct[2]  	obj[0]  	  obj[1]  	  obj[2]  	iteration[0]  	  iteration[1]  	  iteration[2]  	tm[0]  	  tm[1]  	  tm[2]  	cmp_give_result_cnt[0]  	  cmp_give_result_cnt[1]  	  cmp_give_result_cnt[2]  	cmp_real_result_cnt[0]  	  cmp_real_result_cnt[1]  	  cmp_real_result_cnt[2]  	hit_cnt
Ni_35_10-2_2_9	35	10	480.757900	4606.569893	477.852105	1489965814	20	4190.812781	4190.812781	4190.812781	497.597595	497.597595	497.597595	0.000000	0.900000	6.000000	2.000000	5.650000	16.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_10	35	10	473.195300	4384.000285	473.072535	1489965894	20	4232.488203	4232.488203	4232.488203	512.681957	512.681957	512.681957	0.000000	15.050000	52.000000	5.000000	43.000000	124.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_11	35	10	475.421000	4536.033185	472.382012	1489965989	20	4146.777118	4146.777118	4146.777118	606.399638	606.399638	606.399638	0.000000	60.950000	228.000000	4.000000	138.550000	502.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_12	35	10	483.940400	4472.099372	483.940347	1489966073	20	4176.009568	4176.009568	4176.009568	587.808773	587.808773	587.808773	4.000000	37.850000	156.000000	13.000000	86.100000	345.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_13	35	10	483.327000	4412.886971	482.163412	1489966157	20	4215.906685	4215.906685	4215.906685	581.303462	581.303462	581.303462	0.000000	72.950000	209.000000	2.000000	161.250000	468.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_14	35	10	482.410300	4488.177290	473.488466	1489966242	20	4289.093720	4289.093720	4289.093720	533.600522	533.600522	533.600522	0.000000	16.700000	58.000000	4.000000	39.650000	117.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_15	35	10	472.827900	4484.916395	472.008258	1489966325	20	4193.819497	4193.819497	4193.819497	510.317931	510.317931	510.317931	0.000000	8.500000	25.000000	3.000000	25.400000	61.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_16	35	10	477.581900	4330.546822	471.694478	1489966412	20	4113.209498	4113.209498	4113.209498	603.175875	603.175875	603.175875	0.000000	48.500000	153.000000	2.000000	107.750000	315.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_17	35	10	472.975300	4274.039101	467.421831	1489966497	20	4127.348201	4127.348201	4127.348201	502.445364	502.445364	502.445364	0.000000	0.550000	2.000000	2.000000	5.600000	13.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_18	35	10	476.969900	4564.658137	471.788616	1489966590	20	4182.899988	4182.899988	4182.899988	513.331127	513.331127	513.331127	43.000000	358.150000	1284.000000	110.000000	741.100000	2607.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_19	35	10	469.015000	4347.305992	467.532822	1489966673	20	4206.916757	4206.916757	4206.916757	597.220672	597.220672	597.220672	0.000000	4.350000	18.000000	3.000000	16.800000	55.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_20	35	10	474.961200	4420.091459	473.058115	1489966767	20	4207.794708	4207.794708	4207.794708	494.360805	494.360805	494.360805	0.000000	17.650000	96.000000	2.000000	40.550000	205.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_21	35	10	481.491100	4455.997563	479.314083	1489966844	20	4221.795883	4221.795883	4221.795883	504.464785	504.464785	504.464785	0.000000	3.450000	9.000000	2.000000	12.050000	27.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_22	35	10	472.161000	4445.821616	472.160996	1489966928	20	4203.786296	4203.786296	4203.786296	503.161806	503.161806	503.161806	0.000000	1.700000	7.000000	2.000000	7.550000	17.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_23	35	10	476.933500	4405.342020	472.840950	1489967005	20	4213.159964	4213.159964	4213.159964	596.338393	596.338393	596.338393	0.000000	102.500000	381.000000	4.000000	235.050000	847.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_24	35	10	472.116500	5945.656142	472.116457	1489967092	20	4197.981582	4197.981582	4197.981582	507.088809	507.088809	507.088809	0.000000	0.500000	6.000000	1.000000	4.550000	22.000000	0	0	20	0	0	20	0
Ni_35_10-2_2_25	35	10	472.657700	4483.553044	471.835246	1489967174	20	4134.335556	4134.335556	4134.335556	479.727730	479.727730	479.727730	0.000000	7.600000	30.000000	3.000000	22.300000	67.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_1	50	4	275.492700	1090.133484	275.492746	1489967260	20	1045.120722	1045.120722	1045.120722	368.168216	368.168216	368.168216	0.000000	0.000000	0.000000	3.000000	4.050000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_2	50	4	320.556900	1264.123864	320.280778	1489967402	20	1243.162452	1243.162452	1243.162452	423.402467	423.402467	423.402467	0.000000	0.000000	0.000000	3.000000	4.400000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_3	50	4	304.683300	1205.008365	304.683286	1489967563	20	1191.993498	1191.993498	1191.993498	380.559465	380.559465	380.559465	0.000000	0.000000	0.000000	2.000000	3.600000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_4	50	4	268.328600	1061.498969	268.328609	1489967703	20	1045.499323	1045.499323	1045.499323	293.227151	293.227151	293.227151	0.000000	0.000000	0.000000	3.000000	5.100000	7.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_5	50	4	277.484000	1094.453347	276.525964	1489967883	20	1060.898822	1060.898822	1060.898822	340.907369	340.907369	340.907369	0.000000	0.000000	0.000000	4.000000	5.150000	7.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_6	50	4	261.585200	1040.962090	261.585208	1489968054	20	1010.332319	1010.332319	1010.332319	355.071689	355.071689	355.071689	0.000000	0.000000	0.000000	3.000000	4.150000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_7	50	4	282.902100	1115.920425	282.902160	1489968218	20	1092.506491	1092.506491	1092.506491	315.677956	315.677956	315.677956	0.000000	0.000000	0.000000	3.000000	4.050000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_8	50	4	290.418900	1157.341539	290.321130	1489968365	20	1102.653213	1102.653213	1102.653213	389.428396	389.428396	389.428396	0.000000	0.000000	0.000000	3.000000	5.050000	7.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_9	50	4	289.542100	1129.640717	289.275383	1489968524	20	1104.150729	1104.150729	1104.150729	333.315313	333.315313	333.315313	0.000000	0.000000	0.000000	3.000000	3.900000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_10	50	4	299.586100	1185.057437	299.586100	1489968673	20	1161.498301	1161.498301	1161.498301	360.558947	360.558947	360.558947	0.000000	0.000000	0.000000	3.000000	4.900000	8.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_11	50	4	294.852100	1175.618173	294.852095	1489968835	20	1156.193496	1156.193496	1156.193496	327.304681	327.304681	327.304681	0.000000	0.000000	0.000000	3.000000	4.750000	7.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_12	50	4	364.499700	1417.897824	363.662998	1489968995	20	1404.554185	1404.554185	1404.554185	490.011479	490.011479	490.011479	0.000000	0.000000	0.000000	3.000000	4.900000	8.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_13	50	4	309.644400	3059.006268	309.644336	1489969145	20	1194.872341	1194.872341	1194.872341	412.367235	412.367235	412.367235	0.000000	0.000000	0.000000	3.000000	4.150000	8.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_14	50	4	324.707200	1282.491945	324.707189	1489969292	20	1256.730974	1256.730974	1256.730974	341.266865	341.266865	341.266865	0.000000	0.000000	0.000000	3.000000	4.500000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_15	50	4	328.369800	1310.349578	327.353689	1489969457	20	1277.385495	1277.385495	1277.385495	416.379596	416.379596	416.379596	0.000000	0.000000	0.000000	3.000000	4.850000	10.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_16	50	4	300.190900	1180.488993	299.639870	1489969609	20	1153.942063	1153.942063	1153.942063	354.489873	354.489873	354.489873	0.000000	0.000000	0.000000	3.000000	4.350000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_17	50	4	264.872900	1053.731022	264.872904	1489969757	20	1027.180916	1027.180916	1027.180916	317.945530	317.945530	317.945530	0.000000	0.000000	0.000000	3.000000	4.450000	10.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_18	50	4	317.924000	1260.004767	316.734588	1489969919	20	1244.777498	1244.777498	1244.777498	352.849786	352.849786	352.849786	0.000000	0.000000	0.000000	3.000000	5.300000	8.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_19	50	4	299.937300	2744.174515	299.937274	1489970076	20	1162.472920	1162.472920	1162.472920	312.951249	312.951249	312.951249	0.000000	0.000000	0.000000	3.000000	4.550000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_20	50	4	315.097400	1251.935759	315.097386	1489970230	20	1220.619328	1220.619328	1220.619328	380.542972	380.542972	380.542972	0.000000	0.000000	0.000000	3.000000	4.150000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_21	50	4	321.100500	1275.044362	320.589558	1489970378	20	1235.356939	1235.356939	1235.356939	533.724957	533.724957	533.724957	0.000000	3.750000	16.000000	4.000000	22.750000	77.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_22	50	4	273.272400	1072.289321	273.272414	1489970527	20	1051.224756	1051.224756	1051.224756	326.748967	326.748967	326.748967	0.000000	0.000000	0.000000	3.000000	4.600000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_23	50	4	287.555100	1146.711263	287.555036	1489970696	20	1108.438752	1108.438752	1108.438752	296.243243	296.243243	296.243243	0.000000	0.200000	1.000000	3.000000	7.650000	16.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_24	50	4	352.892000	1396.693629	352.892041	1489970856	20	1377.241113	1377.241113	1377.241113	398.126130	398.126130	398.126130	0.000000	0.000000	0.000000	3.000000	5.200000	9.000000	0	0	20	0	0	20	0
Ni_50_4-1_1_25	50	4	314.020300	1241.528225	313.609412	1489971035	20	1213.014182	1213.014182	1213.014182	379.548560	379.548560	379.548560	0.000000	0.000000	0.000000	3.000000	4.600000	7.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_1	50	4	329.294500	1311.795016	328.751515	1489971198	20	1260.111283	1260.111283	1260.111283	343.614625	343.614625	343.614625	0.000000	0.000000	0.000000	3.000000	4.600000	7.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_2	50	4	337.220400	1336.434169	337.220364	1489971357	20	1313.668156	1313.668156	1313.668156	370.995371	370.995371	370.995371	0.000000	0.000000	0.000000	3.000000	4.300000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_3	50	4	391.413500	1554.287788	391.283856	1489971527	20	1522.189109	1522.189109	1522.189109	444.761499	444.761499	444.761499	0.000000	0.000000	0.000000	3.000000	5.350000	10.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_4	50	4	296.654900	1170.271290	296.654903	1489971689	20	1145.500612	1145.500612	1145.500612	404.956577	404.956577	404.956577	0.000000	0.000000	0.000000	3.000000	4.850000	7.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_5	50	4	391.169800	1547.422066	391.169811	1489971852	20	1528.757696	1528.757696	1528.757696	417.397559	417.397559	417.397559	0.000000	0.000000	0.000000	3.000000	4.950000	10.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_6	50	4	372.231300	1476.768123	368.243842	1489972005	20	1451.934135	1451.934135	1451.934135	423.771394	423.771394	423.771394	0.000000	0.000000	0.000000	3.000000	4.700000	7.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_7	50	4	348.849800	1382.019452	346.892320	1489972155	20	1339.305344	1339.305344	1339.305344	376.868633	376.868633	376.868633	0.000000	0.050000	1.000000	3.000000	6.250000	18.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_8	50	4	380.467000	1502.910787	380.466999	1489972346	20	1490.773374	1490.773374	1490.773374	444.476422	444.476422	444.476422	0.000000	0.000000	0.000000	3.000000	4.450000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_9	50	4	355.428700	3723.203858	355.428697	1489972499	20	1402.414970	1402.414970	1402.414970	391.297528	391.297528	391.297528	0.000000	0.000000	0.000000	3.000000	4.100000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_10	50	4	363.387500	1442.323247	362.210720	1489972655	20	1418.177879	1418.177879	1418.177879	380.847003	380.847003	380.847003	0.000000	0.000000	0.000000	3.000000	5.300000	7.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_11	50	4	327.711500	1296.760663	327.711487	1489972826	20	1276.926182	1276.926182	1276.926182	354.051038	354.051038	354.051038	0.000000	0.000000	0.000000	3.000000	4.850000	12.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_12	50	4	374.645300	1461.677670	373.471666	1489972979	20	1450.071395	1450.071395	1450.071395	418.646089	418.646089	418.646089	0.000000	0.150000	2.000000	3.000000	5.500000	17.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_13	50	4	313.184900	1236.166828	309.172583	1489973123	20	1206.108721	1206.108721	1206.108721	347.482122	347.482122	347.482122	0.000000	0.000000	0.000000	3.000000	5.200000	8.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_14	50	4	337.039500	1340.706269	337.039472	1489973313	20	1319.402185	1319.402185	1319.402185	417.221321	417.221321	417.221321	0.000000	0.000000	0.000000	2.000000	4.200000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_15	50	4	337.909100	3165.418915	337.909098	1489973478	20	1311.820811	1311.820811	1311.820811	398.268225	398.268225	398.268225	0.000000	0.000000	0.000000	3.000000	4.500000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_16	50	4	306.806600	1221.259474	306.806628	1489973635	20	1195.428381	1195.428381	1195.428381	349.703687	349.703687	349.703687	0.000000	0.000000	0.000000	3.000000	4.850000	8.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_17	50	4	348.732100	1384.971556	346.408505	1489973821	20	1355.174136	1355.174136	1355.174136	363.955445	363.955445	363.955445	0.000000	0.850000	4.000000	3.000000	11.600000	25.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_18	50	4	306.755400	1209.099624	306.755439	1489973993	20	1201.814989	1201.814989	1201.814989	329.801524	329.801524	329.801524	0.000000	5.800000	42.000000	5.000000	33.600000	180.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_19	50	4	293.762200	1162.200744	293.762194	1489974157	20	1137.464850	1137.464850	1137.464850	302.124342	302.124342	302.124342	0.000000	0.000000	0.000000	2.000000	5.200000	7.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_20	50	4	468.927900	1855.268802	467.982855	1489974321	20	1832.151239	1832.151239	1832.151239	554.437405	554.437405	554.437405	0.000000	0.050000	1.000000	2.000000	5.100000	15.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_21	50	4	340.855400	1354.336503	340.804298	1489974476	20	1336.900233	1336.900233	1336.900233	416.540619	416.540619	416.540619	0.000000	0.350000	4.000000	4.000000	8.600000	24.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_22	50	4	331.711200	1305.022666	328.649152	1489974642	20	1287.922073	1287.922073	1287.922073	379.723334	379.723334	379.723334	0.000000	0.050000	1.000000	3.000000	6.200000	18.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_23	50	4	292.175800	1150.306561	291.962152	1489974791	20	1129.204792	1129.204792	1129.204792	314.412725	314.412725	314.412725	0.000000	0.000000	0.000000	3.000000	4.100000	6.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_24	50	4	385.855300	1511.248966	385.855244	1489974944	20	1479.681047	1479.681047	1479.681047	411.286159	411.286159	411.286159	0.000000	0.250000	2.000000	3.000000	7.950000	18.000000	0	0	20	0	0	20	0
Ni_50_4-1_2_25	50	4	349.743200	1393.217490	349.743203	1489975126	20	1370.530744	1370.530744	1370.530744	407.192332	407.192332	407.192332	0.000000	0.000000	0.000000	3.000000	5.150000	13.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_1	50	4	1697.526000	6725.507357	1690.668256	1489975296	20	6678.063419	6678.063419	6678.063419	1885.543458	1885.543458	1885.543458	0.000000	0.050000	1.000000	4.000000	5.950000	17.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_2	50	4	1727.748000	6894.037443	1727.747643	1489975444	20	6861.638698	6861.638698	6861.638698	1844.286434	1844.286434	1844.286434	0.000000	2.550000	11.000000	3.000000	17.200000	49.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_3	50	4	1774.090000	7088.740466	1771.113499	1489975590	20	7027.047544	7027.047544	7027.047544	1902.692959	1902.692959	1902.692959	0.000000	0.500000	3.000000	3.000000	8.850000	24.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_4	50	4	1775.899000	7095.627813	1775.898675	1489975743	20	7044.789013	7044.789013	7044.789013	2172.663534	2172.663534	2172.663534	0.000000	1.500000	8.000000	5.000000	18.100000	60.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_5	50	4	1729.105000	6877.632311	1727.388367	1489975934	20	6869.452152	6869.452152	6869.452152	1998.477439	1998.477439	1998.477439	0.000000	0.350000	2.000000	3.000000	8.450000	24.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_6	50	4	1746.842000	6973.970176	1746.842078	1489976095	20	6920.767015	6920.767015	6920.767015	2072.283598	2072.283598	2072.283598	0.000000	1.200000	11.000000	3.000000	10.400000	45.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_7	50	4	1704.642000	6778.793215	1704.642366	1489976238	20	6723.089202	6723.089202	6723.089202	1906.665723	1906.665723	1906.665723	0.000000	0.000000	0.000000	4.000000	6.000000	13.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_8	50	4	1755.685000	7015.286944	1755.684805	1489976407	20	6993.654320	6993.654320	6993.654320	1879.845679	1879.845679	1879.845679	0.000000	0.150000	1.000000	3.000000	6.450000	16.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_9	50	4	1760.734000	7038.415741	1760.733841	1489976553	20	6991.863586	6991.863586	6991.863586	1990.897934	1990.897934	1990.897934	0.000000	0.000000	0.000000	4.000000	5.550000	8.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_10	50	4	1679.050000	6681.324384	1679.049789	1489976749	20	6634.091626	6634.091626	6634.091626	1858.598742	1858.598742	1858.598742	0.000000	0.000000	0.000000	3.000000	5.800000	12.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_11	50	4	1746.667000	6969.494815	1746.666264	1489976913	20	6921.397123	6921.397123	6921.397123	2134.808058	2134.808058	2134.808058	0.000000	0.000000	0.000000	4.000000	5.900000	8.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_12	50	4	1783.453000	7122.399776	1780.761564	1489977095	20	7045.795050	7045.795050	7045.795050	2106.558470	2106.558470	2106.558470	0.000000	8.000000	49.000000	3.000000	37.850000	173.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_13	50	4	1723.228000	6877.075188	1723.227902	1489977237	20	6849.888097	6849.888097	6849.888097	1828.156078	1828.156078	1828.156078	0.000000	0.000000	0.000000	4.000000	5.050000	8.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_14	50	4	1741.214000	6955.905057	1739.252847	1489977390	20	6901.346822	6901.346822	6901.346822	1848.008345	1848.008345	1848.008345	0.000000	0.200000	1.000000	4.000000	7.750000	17.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_15	50	4	1734.703000	6900.226446	1726.132967	1489977533	20	6862.307331	6862.307331	6862.307331	1820.494558	1820.494558	1820.494558	0.000000	0.050000	1.000000	4.000000	8.300000	18.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_16	50	4	1752.793000	6991.193824	1752.792632	1489977723	20	6927.594124	6927.594124	6927.594124	1839.013085	1839.013085	1839.013085	0.000000	0.000000	0.000000	3.000000	4.600000	7.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_17	50	4	1777.038000	7052.012895	1769.683822	1489977880	20	6956.472769	6956.472769	6956.472769	2042.796876	2042.796876	2042.796876	0.000000	0.000000	0.000000	3.000000	4.450000	7.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_18	50	4	1773.526000	7072.205947	1769.714056	1489978019	20	6982.933430	6982.933430	6982.933430	2041.160287	2041.160287	2041.160287	0.000000	0.000000	0.000000	3.000000	5.400000	7.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_19	50	4	1701.478000	6800.227953	1701.151865	1489978188	20	6697.466972	6697.466972	6697.466972	1919.430255	1919.430255	1919.430255	0.000000	0.100000	1.000000	4.000000	7.550000	17.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_20	50	4	1741.449000	6943.505488	1738.729943	1489978358	20	6884.015325	6884.015325	6884.015325	1939.597390	1939.597390	1939.597390	0.000000	0.100000	2.000000	4.000000	6.150000	16.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_21	50	4	1683.213000	6724.091082	1683.212531	1489978511	20	6633.611551	6633.611551	6633.611551	1807.648074	1807.648074	1807.648074	0.000000	0.000000	0.000000	3.000000	5.250000	9.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_22	50	4	1735.520000	6927.339821	1735.520433	1489978665	20	6883.928141	6883.928141	6883.928141	1820.522002	1820.522002	1820.522002	0.000000	0.700000	3.000000	3.000000	10.050000	24.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_23	50	4	1664.664000	6644.478464	1664.664232	1489978813	20	6577.401382	6577.401382	6577.401382	2023.375033	2023.375033	2023.375033	0.000000	2.850000	20.000000	4.000000	20.300000	96.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_24	50	4	1735.729000	6915.508159	1735.361196	1489978968	20	6836.553874	6836.553874	6836.553874	1886.109093	1886.109093	1886.109093	0.000000	0.000000	0.000000	3.000000	4.250000	6.000000	0	0	20	0	0	20	0
Ni_50_4-2_1_25	50	4	1691.782000	6756.822733	1691.781995	1489979102	20	6664.983896	6664.983896	6664.983896	1848.280444	1848.280444	1848.280444	0.000000	0.000000	0.000000	3.000000	5.200000	7.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_1	50	4	2259.138000	9020.830519	2259.137956	1489979265	20	9001.268377	9001.268377	9001.268377	2274.190071	2274.190071	2274.190071	0.000000	0.000000	0.000000	4.000000	5.950000	8.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_2	50	4	2306.867000	9184.290617	2306.867456	1489979448	20	9068.567359	9068.567359	9068.567359	2506.436180	2506.436180	2506.436180	0.000000	0.050000	1.000000	4.000000	6.450000	15.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_3	50	4	2244.073000	11154.149230	2244.072396	1489979602	20	8884.479099	8884.479099	8884.479099	2419.067590	2419.067590	2419.067590	0.000000	1.250000	7.000000	4.000000	11.850000	32.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_4	50	4	2283.803000	9085.895001	2282.313886	1489979754	20	8995.179708	8995.179708	8995.179708	2388.768173	2388.768173	2388.768173	0.000000	0.000000	0.000000	3.000000	6.300000	13.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_5	50	4	2322.304000	9260.939152	2317.127189	1489979931	20	9133.748910	9136.108253	9138.038624	2430.199765	2443.082345	2458.827721	2.000000	561.900000	1974.000000	19.000000	2335.800000	8226.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_6	50	4	2262.177000	9028.843626	2243.184138	1489980097	20	8893.241346	8893.241346	8893.241346	2307.490571	2307.490571	2307.490571	0.000000	0.000000	0.000000	4.000000	6.750000	14.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_7	50	4	2261.372000	8986.450786	2260.892906	1489980263	20	8888.288295	8888.288295	8888.288295	2336.297900	2336.297900	2336.297900	0.000000	0.700000	4.000000	4.000000	9.850000	22.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_8	50	4	2188.073000	8741.827811	2186.026389	1489980418	20	8686.927681	8686.927681	8686.927681	2415.152943	2415.152943	2415.152943	0.000000	2.350000	9.000000	4.000000	19.500000	44.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_9	50	4	2283.823000	9090.007683	2283.822653	1489980573	20	9056.007713	9056.007713	9056.007713	2378.960769	2378.960769	2378.960769	0.000000	0.450000	3.000000	3.000000	7.400000	20.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_10	50	4	2300.344000	9168.062190	2299.989488	1489980713	20	9063.896727	9063.896727	9063.896727	2626.470180	2626.470180	2626.470180	0.000000	0.250000	2.000000	3.000000	8.550000	19.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_11	50	4	2304.865000	11158.160963	2298.269558	1489980879	20	9085.165810	9085.165810	9085.165810	2382.359191	2382.359191	2382.359191	0.000000	0.450000	4.000000	3.000000	8.450000	24.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_12	50	4	2250.915000	8922.697361	2245.571745	1489981038	20	8825.875210	8825.875210	8825.875210	2310.708119	2310.708119	2310.708119	0.000000	7.400000	26.000000	5.000000	33.200000	95.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_13	50	4	2297.275000	9156.257434	2297.275469	1489981178	20	9085.008406	9085.008406	9085.008406	2404.325998	2404.325998	2404.325998	0.000000	0.400000	4.000000	4.000000	9.600000	27.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_14	50	4	2212.900000	8832.508789	2207.457806	1489981345	20	8716.103709	8716.103709	8716.103709	2371.349525	2371.349525	2371.349525	0.000000	1.250000	6.000000	3.000000	13.100000	28.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_15	50	4	2281.136000	9120.111558	2277.523998	1489981488	20	8980.197567	8980.197567	8980.197567	2448.906585	2448.906585	2448.906585	0.000000	0.000000	0.000000	4.000000	4.900000	7.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_16	50	4	2283.268000	9109.312718	2283.268241	1489981651	20	9009.371943	9009.371943	9009.371943	2476.858466	2476.858466	2476.858466	0.000000	9.050000	45.000000	3.000000	46.150000	199.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_17	50	4	2296.022000	9157.884470	2296.021817	1489981815	20	9059.277370	9059.277370	9059.277370	2382.693423	2382.693423	2382.693423	0.000000	5.300000	20.000000	4.000000	28.750000	88.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_18	50	4	2250.711000	8966.030192	2245.731722	1489981965	20	8856.185985	8856.185985	8856.185985	2351.041371	2351.041371	2351.041371	0.000000	0.550000	5.000000	3.000000	9.000000	28.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_19	50	4	2299.212000	9180.186516	2298.764766	1489982119	20	9076.266409	9076.266409	9076.266409	2452.414643	2452.414643	2452.414643	6.000000	81.300000	280.000000	32.000000	315.200000	1071.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_20	50	4	2335.343000	9293.982089	2335.342693	1489982268	20	9207.698722	9207.698722	9207.698722	2400.750487	2400.750487	2400.750487	0.000000	0.050000	1.000000	3.000000	6.000000	14.000000	0	0	20	0	0	20	0
Ni_50_4-2_2_21	50	4	2193.487000	8729.608211	2191.650269	1489982416	20	8664.753572	8664.753572	8664.753572	2249.119183	2249.119183	2249.119183	0.000000	35.550000	103.000000	6.000000	185.700000	502.000000	0	0	20	0	0	20	0
